customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
5022,239,coffee powder,2026-01-30,2392,91.95,1,91.95
5033,204,sugar,2026-01-30,2041,133.74,8,1069.92
5001,206,fruit juice,2026-01-30,2062,191.35,10,1913.5
5024,204,nutrella,2026-01-30,2042,281.33,1,281.33
5008,231,energy drink,2026-01-30,2311,107.56,5,537.8
5005,224,clinic plus,2026-01-30,2240,183.77,9,1653.93
5031,210,cooking salt,2026-01-30,2103,192.34,9,1731.06
5025,221,refined oil,2026-01-30,2210,216.12,7,1512.84
5034,208,clinic plus,2026-01-30,2081,228.93,7,1602.51
5035,220,sugar,2026-01-30,2202,227.66,8,1821.28
5027,209,cooking salt,2026-01-30,2091,196.64,8,1573.12
5003,202,dantkanti,2026-01-30,2023,125.49,3,376.47
5033,203,dantkanti,2026-01-30,2032,167.71,6,1006.26
5011,224,sugar,2026-01-30,2244,288.27,9,2594.43
5025,231,nutrella,2026-01-30,2313,148.95,3,446.85
5012,202,energy drink,2026-01-30,2021,294.85,9,2653.65
5026,232,clinic plus,2026-01-30,2320,287.16,2,574.32
5024,202,besan,2026-01-30,2024,156.91,9,1412.19
5003,234,fruit juice,2026-01-30,2340,212.29,2,424.58
5034,237,cooking salt,2026-01-30,2370,126.0,3,378.0
5019,224,maida,2026-01-30,2240,203.55,2,407.1
5008,205,maida,2026-01-30,2054,23.26,8,186.08
5037,214,clinic plus,2026-01-30,2141,260.15,9,2341.35
5019,219,fruit juice,2026-01-30,2192,53.36,4,213.44
5044,224,clinic plus,2026-01-30,2243,25.11,9,225.99
5032,220,clinic plus,2026-01-30,2203,72.18,2,144.36
5010,213,maida,2026-01-30,2131,187.15,2,374.3
5038,207,quaker oats,2026-01-30,2073,235.28,2,470.56
5028,220,clinic plus,2026-01-30,2200,247.61,9,2228.49
5007,223,energy drink,2026-01-30,2231,99.35,2,198.7
5005,219,butter,2026-01-30,2194,176.73,5,883.65
5032,220,maida,2026-01-30,2203,229.1,8,1832.8
5012,218,besan,2026-01-30,2182,131.67,9,1185.03
5036,202,nutrella,2026-01-30,2024,78.79,6,472.74
5009,202,dantkanti,2026-01-30,2023,298.05,7,2086.35
5003,201,spices mix,2026-01-30,2013,199.77,7,1398.39
5023,224,dish soap,2026-01-30,2240,50.41,6,302.46
5010,228,besan,2026-01-30,2280,73.4,10,734.0
5014,216,nutrella,2026-01-30,2162,242.79,7,1699.53
5024,217,coffee powder,2026-01-30,2174,74.18,5,370.9
5013,218,coffee powder,2026-01-30,2184,210.81,10,2108.1
5006,221,besan,2026-01-30,2211,116.69,6,700.14
5024,233,butter,2026-01-30,2333,270.25,2,540.5
5032,201,coffee powder,2026-01-30,2011,231.49,5,1157.45
5009,216,dish soap,2026-01-30,2160,67.84,6,407.04
5020,220,shampoo,2026-01-30,2200,284.42,9,2559.78
5008,233,quaker oats,2026-01-30,2334,208.44,10,2084.4
5021,228,energy drink,2026-01-30,2281,69.27,6,415.62
5011,214,cooking salt,2026-01-30,2140,162.38,6,974.28
5006,239,energy drink,2026-01-30,2394,153.77,9,1383.93
5024,215,besan,2026-01-30,2153,31.36,10,313.6
5032,204,maida,2026-01-30,2041,94.91,6,569.46
5013,229,sugar,2026-01-30,2294,157.06,6,942.36
5043,229,nutrella,2026-01-30,2294,138.92,7,972.44
5002,222,besan,2026-01-30,2221,166.96,10,1669.6
5025,210,sugar,2026-01-30,2100,126.63,6,759.78
5009,222,butter,2026-01-30,2221,278.2,10,2782.0
5028,203,coffee powder,2026-01-30,2032,211.49,2,422.98
5036,218,shampoo,2026-01-30,2183,101.51,7,710.57
5003,219,shampoo,2026-01-30,2190,50.92,9,458.28
5019,230,floor cleaner,2026-01-30,2303,158.79,4,635.16
5021,210,coffee powder,2026-01-30,2102,222.28,3,666.84
5002,240,maida,2026-01-30,2401,247.07,2,494.14
5010,239,cooking salt,2026-01-30,2393,107.4,5,537.0
5036,215,coffee powder,2026-01-30,2150,51.85,8,414.8
5003,202,fruit juice,2026-01-30,2023,80.8,10,808.0
5003,225,quaker oats,2026-01-30,2252,215.31,2,430.62
5003,210,nutrella,2026-01-30,2103,93.13,10,931.3
5013,202,clinic plus,2026-01-30,2021,158.74,1,158.74
5012,218,floor cleaner,2026-01-30,2181,217.8,2,435.6
5004,231,dantkanti,2026-01-30,2311,273.72,9,2463.48
5038,203,clinic plus,2026-01-30,2034,92.34,10,923.4
5004,238,fruit juice,2026-01-30,2383,288.74,6,1732.44
5003,205,clinic plus,2026-01-30,2053,162.33,4,649.32
5013,210,spices mix,2026-01-30,2101,154.71,10,1547.1
5005,237,besan,2026-01-30,2371,40.31,2,80.62
5023,206,spices mix,2026-01-30,2061,51.66,5,258.3
5015,212,dish soap,2026-01-30,2120,165.63,7,1159.41
5012,210,floor cleaner,2026-01-30,2100,276.68,7,1936.76
5009,232,milk powder,2026-01-30,2324,267.62,9,2408.58
5014,231,shampoo,2026-01-30,2313,260.74,9,2346.66
5013,226,shampoo,2026-01-30,2264,75.76,4,303.04
5043,205,quaker oats,2026-01-30,2051,84.38,3,253.14
5004,219,sugar,2026-01-30,2194,72.95,7,510.65
5042,231,refined oil,2026-01-30,2314,206.32,3,618.96
5010,207,toothpaste,2026-01-30,2070,35.25,4,141.0
5033,206,floor cleaner,2026-01-30,2060,152.05,9,1368.45
5009,201,sugar,2026-01-30,2010,161.23,7,1128.61
5006,214,floor cleaner,2026-01-30,2141,39.85,1,39.85
5025,219,spices mix,2026-01-30,2190,55.16,4,220.64
5009,238,fruit juice,2026-01-30,2380,238.53,4,954.12
5040,218,spices mix,2026-01-30,2180,159.81,3,479.43
5002,205,refined oil,2026-01-30,2054,234.63,5,1173.15
5040,210,nutrella,2026-01-30,2100,160.76,8,1286.08
5012,238,butter,2026-01-30,2383,33.19,1,33.19
5022,226,quaker oats,2026-01-30,2262,146.51,1,146.51
5024,205,milk powder,2026-01-30,2050,149.3,5,746.5
5038,207,nutrella,2026-01-30,2074,294.27,5,1471.35
5014,236,coffee powder,2026-01-30,2363,212.7,9,1914.3
5012,221,quaker oats,2026-01-30,2214,140.01,5,700.05
5013,214,coffee powder,2026-01-30,2141,108.88,7,762.16
5002,239,shampoo,2026-01-30,2392,286.68,9,2580.12
5023,214,coffee powder,2026-01-30,2140,282.23,8,2257.84
5021,212,besan,2026-01-30,2121,54.35,2,108.7
5008,202,clinic plus,2026-01-30,2021,24.2,1,24.2
5003,218,besan,2026-01-30,2181,52.78,3,158.34
5015,234,clinic plus,2026-01-30,2343,47.84,4,191.36
5015,222,toothpaste,2026-01-30,2222,137.04,10,1370.4
5013,201,shampoo,2026-01-30,2010,65.15,7,456.05
5009,206,maida,2026-01-30,2062,257.95,10,2579.5
5006,224,milk powder,2026-01-30,2240,266.45,4,1065.8
5001,206,butter,2026-01-30,2062,239.0,9,2151.0
5006,216,maida,2026-01-30,2162,119.82,10,1198.2
5001,203,milk powder,2026-01-30,2031,273.51,5,1367.55
5045,212,coffee powder,2026-01-30,2122,117.04,8,936.32
5036,233,refined oil,2026-01-30,2334,47.36,5,236.8
5038,228,milk powder,2026-01-30,2280,66.53,9,598.77
5031,235,quaker oats,2026-01-30,2352,264.82,2,529.64
5033,227,energy drink,2026-01-30,2274,287.4,6,1724.4
5016,228,floor cleaner,2026-01-30,2281,188.87,8,1510.96
5002,236,coffee powder,2026-01-30,2361,166.53,1,166.53
5013,240,dish soap,2026-01-30,2400,85.2,7,596.4
5015,226,floor cleaner,2026-01-30,2263,46.49,1,46.49
5013,205,maida,2026-01-30,2051,211.53,3,634.59
5005,202,nutrella,2026-01-30,2021,79.17,3,237.51
5006,214,nutrella,2026-01-30,2143,67.4,2,134.8
5013,207,quaker oats,2026-01-30,2072,258.37,10,2583.7
5040,227,besan,2026-01-30,2273,273.65,1,273.65
5019,216,refined oil,2026-01-30,2163,108.43,9,975.87
5012,224,cooking salt,2026-01-30,2242,178.3,7,1248.1
5004,230,coffee powder,2026-01-30,2301,224.08,2,448.16
5014,216,nutrella,2026-01-30,2160,81.22,9,730.98
5033,225,maida,2026-01-30,2252,297.65,5,1488.25
5039,238,butter,2026-01-30,2380,253.58,2,507.16
5044,218,cooking salt,2026-01-30,2182,67.07,9,603.63
5036,222,shampoo,2026-01-30,2222,87.96,3,263.88
5021,223,butter,2026-01-30,2234,262.0,3,786.0
5005,212,dantkanti,2026-01-30,2122,156.31,9,1406.79
5032,211,milk powder,2026-01-30,2110,168.89,4,675.56
5022,238,dish soap,2026-01-30,2382,226.89,8,1815.12
5004,223,maida,2026-01-30,2233,241.25,5,1206.25
5042,204,quaker oats,2026-01-30,2040,27.86,3,83.58
5003,223,sugar,2026-01-30,2231,247.11,5,1235.55
5045,213,milk powder,2026-01-30,2134,271.81,8,2174.48
5037,236,spices mix,2026-01-30,2361,95.41,9,858.69
5029,209,butter,2026-01-30,2091,213.24,1,213.24
5007,226,fruit juice,2026-01-30,2261,55.98,5,279.9
5008,222,spices mix,2026-01-30,2222,181.52,4,726.08
5015,236,maida,2026-01-30,2360,272.74,6,1636.44
5025,206,quaker oats,2026-01-30,2061,77.08,10,770.8
5009,224,cooking salt,2026-01-30,2243,221.43,8,1771.44
5028,223,nutrella,2026-01-30,2231,103.95,4,415.8
5025,213,floor cleaner,2026-01-30,2130,123.81,10,1238.1
5031,230,spices mix,2026-01-30,2302,149.82,4,599.28
5038,204,dish soap,2026-01-30,2041,278.76,1,278.76
5020,214,shampoo,2026-01-30,2143,31.43,8,251.44
5013,202,shampoo,2026-01-30,2024,72.49,7,507.43
5028,215,clinic plus,2026-01-30,2150,25.93,4,103.72
5032,209,dish soap,2026-01-30,2090,127.36,5,636.8
5008,218,dish soap,2026-01-30,2184,146.45,2,292.9
5024,229,shampoo,2026-01-30,2293,123.34,7,863.38
5028,207,refined oil,2026-01-30,2074,290.28,2,580.56
5043,232,nutrella,2026-01-30,2324,288.46,5,1442.3
5021,212,dish soap,2026-01-30,2120,85.73,3,257.19
5003,216,toothpaste,2026-01-30,2161,38.11,7,266.77
5038,220,floor cleaner,2026-01-30,2200,290.63,8,2325.04
5010,230,shampoo,2026-01-30,2304,267.99,1,267.99
5031,209,refined oil,2026-01-30,2091,269.89,1,269.89
5015,206,besan,2026-01-30,2062,276.29,3,828.87
5002,225,cooking salt,2026-01-30,2251,131.57,1,131.57
5014,219,refined oil,2026-01-30,2191,211.23,9,1901.07
5033,221,dish soap,2026-01-30,2214,224.87,9,2023.83
5041,220,cooking salt,2026-01-30,2201,51.45,6,308.7
5035,213,toothpaste,2026-01-30,2132,85.59,7,599.13
5036,207,sugar,2026-01-30,2073,128.86,1,128.86
5040,205,spices mix,2026-01-30,2052,295.66,10,2956.6
5023,213,floor cleaner,2026-01-30,2132,96.77,5,483.85
5029,202,spices mix,2026-01-30,2021,62.88,8,503.04
5025,237,spices mix,2026-01-30,2373,204.6,3,613.8
5042,228,milk powder,2026-01-30,2281,260.89,4,1043.56
5022,214,nutrella,2026-01-30,2143,83.25,2,166.5
5005,220,clinic plus,2026-01-30,2204,280.13,3,840.39
5008,211,quaker oats,2026-01-30,2112,26.2,5,131.0
5004,220,quaker oats,2026-01-30,2201,299.7,7,2097.9
5035,212,milk powder,2026-01-30,2123,188.43,6,1130.58
5013,209,coffee powder,2026-01-30,2094,158.03,2,316.06
5016,216,shampoo,2026-01-30,2161,106.12,5,530.6
5009,217,spices mix,2026-01-30,2170,209.66,8,1677.28
5005,207,butter,2026-01-30,2074,73.01,5,365.05
5036,206,nutrella,2026-01-30,2062,212.99,9,1916.91
5028,240,besan,2026-01-30,2401,258.24,5,1291.2
5040,221,quaker oats,2026-01-30,2210,37.9,8,303.2
5017,223,shampoo,2026-01-30,2230,202.15,1,202.15
5020,208,quaker oats,2026-01-30,2081,213.26,10,2132.6
5038,239,floor cleaner,2026-01-30,2394,144.26,10,1442.6
5037,215,toothpaste,2026-01-30,2151,162.77,5,813.85
5041,201,toothpaste,2026-01-30,2014,199.2,4,796.8
5021,235,maida,2026-01-30,2350,33.87,7,237.09
5012,218,floor cleaner,2026-01-30,2182,112.46,6,674.76
5014,219,dish soap,2026-01-30,2193,70.91,6,425.46
5032,217,maida,2026-01-30,2170,285.23,3,855.69
5013,210,coffee powder,2026-01-30,2103,129.57,10,1295.7
5033,205,sugar,2026-01-30,2053,112.96,5,564.8
5045,206,besan,2026-01-30,2064,87.18,5,435.9
5034,213,refined oil,2026-01-30,2134,266.53,6,1599.18
5040,214,floor cleaner,2026-01-30,2142,158.38,10,1583.8
5014,215,maida,2026-01-30,2152,62.77,4,251.08
5035,219,butter,2026-01-30,2191,204.81,2,409.62
5017,215,quaker oats,2026-01-30,2153,283.98,9,2555.82
5003,228,nutrella,2026-01-30,2282,161.97,9,1457.73
5013,208,toothpaste,2026-01-30,2081,70.5,7,493.5
5006,230,dantkanti,2026-01-30,2303,37.88,1,37.88
5013,204,maida,2026-01-30,2042,158.47,1,158.47
5002,239,fruit juice,2026-01-30,2390,218.66,6,1311.96
5013,231,dantkanti,2026-01-30,2310,32.03,10,320.3
5012,204,dish soap,2026-01-30,2044,25.65,4,102.6
5012,220,refined oil,2026-01-30,2200,290.34,9,2613.06
5015,219,coffee powder,2026-01-30,2191,187.36,5,936.8
5033,218,floor cleaner,2026-01-30,2184,212.41,3,637.23
5039,218,refined oil,2026-01-30,2180,92.23,4,368.92
5027,221,sugar,2026-01-30,2213,129.07,6,774.42
5013,203,butter,2026-01-30,2034,37.83,9,340.47
5025,231,spices mix,2026-01-30,2310,270.36,6,1622.16
5026,223,toothpaste,2026-01-30,2231,101.36,6,608.16
5044,233,floor cleaner,2026-01-30,2331,233.2,1,233.2
5011,216,energy drink,2026-01-30,2161,70.77,8,566.16
5034,228,clinic plus,2026-01-30,2282,73.61,2,147.22
5002,210,coffee powder,2026-01-30,2104,288.89,5,1444.45
5045,211,dish soap,2026-01-30,2113,145.63,8,1165.04
5008,221,sugar,2026-01-30,2214,259.45,10,2594.5
5025,224,cooking salt,2026-01-30,2242,285.03,4,1140.12
5028,219,floor cleaner,2026-01-30,2191,147.1,8,1176.8
5035,204,energy drink,2026-01-30,2040,104.52,3,313.56
5008,218,nutrella,2026-01-30,2184,260.49,4,1041.96
5005,201,quaker oats,2026-01-30,2010,61.35,7,429.45
5038,203,butter,2026-01-30,2032,186.55,5,932.75
5035,219,spices mix,2026-01-30,2191,280.92,1,280.92
5006,203,spices mix,2026-01-30,2033,105.69,6,634.14
5036,229,dantkanti,2026-01-30,2291,270.17,2,540.34
5006,216,nutrella,2026-01-30,2161,259.76,3,779.28
5032,201,nutrella,2026-01-30,2012,274.96,9,2474.64
5038,223,energy drink,2026-01-30,2230,180.44,5,902.2
5043,213,clinic plus,2026-01-30,2133,224.79,10,2247.9
5010,209,besan,2026-01-30,2092,115.48,6,692.88
5010,202,coffee powder,2026-01-30,2024,299.15,6,1794.9
5034,211,besan,2026-01-30,2113,114.81,10,1148.1
5041,224,butter,2026-01-30,2240,36.92,9,332.28
5003,233,cooking salt,2026-01-30,2334,258.2,5,1291.0
5003,207,cooking salt,2026-01-30,2070,142.68,3,428.04
5022,214,dantkanti,2026-01-30,2141,88.59,3,265.77
5014,208,sugar,2026-01-30,2080,60.76,9,546.84
5028,204,coffee powder,2026-01-30,2040,149.25,6,895.5
5023,230,clinic plus,2026-01-30,2302,269.37,6,1616.22
5004,209,cooking salt,2026-01-30,2092,281.75,6,1690.5
5024,219,clinic plus,2026-01-30,2194,221.99,4,887.96
5007,211,butter,2026-01-30,2110,249.79,4,999.16
5033,203,spices mix,2026-01-30,2030,129.15,10,1291.5
5042,218,besan,2026-01-30,2180,256.6,10,2566.0
5037,225,toothpaste,2026-01-30,2254,281.35,5,1406.75
5042,205,toothpaste,2026-01-30,2054,249.72,9,2247.48
5011,215,maida,2026-01-30,2151,262.67,5,1313.35
5029,231,floor cleaner,2026-01-30,2312,172.46,3,517.38
5032,232,cooking salt,2026-01-30,2323,239.18,2,478.36
5007,204,refined oil,2026-01-30,2040,287.52,4,1150.08
5045,220,milk powder,2026-01-30,2203,193.25,1,193.25
5041,220,spices mix,2026-01-30,2201,130.0,10,1300.0
5028,202,shampoo,2026-01-30,2024,220.13,3,660.39
5037,236,dantkanti,2026-01-30,2360,171.51,1,171.51
5038,219,quaker oats,2026-01-30,2190,291.44,3,874.32
5012,207,coffee powder,2026-01-30,2074,48.55,3,145.65
5001,224,maida,2026-01-30,2243,28.94,1,28.94
5019,222,butter,2026-01-30,2220,26.61,9,239.49
5001,238,dantkanti,2026-01-30,2382,81.58,2,163.16
5005,236,quaker oats,2026-01-30,2364,221.1,8,1768.8
5011,201,quaker oats,2026-01-30,2011,203.21,1,203.21
5006,212,dish soap,2026-01-30,2120,236.08,6,1416.48
5034,206,clinic plus,2026-01-30,2064,80.01,10,800.1
5014,220,dantkanti,2026-01-30,2203,188.88,5,944.4
5004,232,butter,2026-01-30,2323,100.18,6,601.08
5008,209,maida,2026-01-30,2091,65.58,4,262.32
5027,231,milk powder,2026-01-30,2314,48.46,4,193.84
5008,202,energy drink,2026-01-30,2021,41.7,4,166.8
5007,215,dish soap,2026-01-30,2151,141.78,1,141.78
5002,220,shampoo,2026-01-30,2200,111.24,3,333.72
5003,207,floor cleaner,2026-01-30,2071,131.29,1,131.29
5004,204,refined oil,2026-01-30,2040,186.12,3,558.36
5035,234,energy drink,2026-01-30,2341,164.99,2,329.98
5017,219,energy drink,2026-01-30,2190,107.78,3,323.34
5038,227,butter,2026-01-30,2270,235.51,10,2355.1
5039,202,spices mix,2026-01-30,2024,299.59,10,2995.9
5043,202,dantkanti,2026-01-30,2024,280.33,10,2803.3
5014,210,quaker oats,2026-01-30,2104,59.54,2,119.08
5029,218,sugar,2026-01-30,2181,139.15,3,417.45
5041,207,nutrella,2026-01-30,2074,55.87,10,558.7
5024,237,toothpaste,2026-01-30,2370,29.58,5,147.9
5022,212,fruit juice,2026-01-30,2123,98.2,4,392.8
5032,220,besan,2026-01-30,2201,210.85,3,632.55
5012,227,coffee powder,2026-01-30,2273,259.69,1,259.69
5001,219,maida,2026-01-30,2190,72.07,7,504.49
5019,221,toothpaste,2026-01-30,2214,116.37,2,232.74
5045,217,quaker oats,2026-01-30,2171,289.51,9,2605.59
5013,203,butter,2026-01-30,2032,66.29,10,662.9
5009,212,floor cleaner,2026-01-30,2121,232.43,8,1859.44
5001,211,clinic plus,2026-01-30,2114,293.17,9,2638.53
5015,205,cooking salt,2026-01-30,2054,269.28,10,2692.8
5033,212,maida,2026-01-30,2123,203.04,10,2030.4
5009,209,shampoo,2026-01-30,2091,212.81,2,425.62
5016,238,clinic plus,2026-01-30,2383,107.04,6,642.24
5045,213,maida,2026-01-30,2132,70.52,6,423.12
5001,236,nutrella,2026-01-30,2360,150.27,5,751.35
5036,233,nutrella,2026-01-30,2334,195.28,6,1171.68
5011,212,clinic plus,2026-01-30,2124,154.96,4,619.84
5002,201,quaker oats,2026-01-30,2011,128.42,10,1284.2
5001,206,quaker oats,2026-01-30,2060,173.57,3,520.71
5005,203,nutrella,2026-01-30,2032,51.52,6,309.12
5023,225,maida,2026-01-30,2252,113.41,10,1134.1
5028,222,toothpaste,2026-01-30,2220,184.14,5,920.7
5004,210,energy drink,2026-01-30,2100,185.02,3,555.06
5007,206,fruit juice,2026-01-30,2061,80.91,6,485.46
5016,219,sugar,2026-01-30,2191,92.1,8,736.8
5013,208,milk powder,2026-01-30,2083,154.26,9,1388.34
5003,237,shampoo,2026-01-30,2373,163.64,5,818.2
5015,224,toothpaste,2026-01-30,2244,243.71,4,974.84
5005,224,dantkanti,2026-01-30,2241,227.41,1,227.41
5034,215,dish soap,2026-01-30,2152,212.75,9,1914.75
5014,208,nutrella,2026-01-30,2080,57.95,3,173.85
5020,236,clinic plus,2026-01-30,2364,75.72,2,151.44
5017,225,floor cleaner,2026-01-30,2251,92.89,1,92.89
5015,218,refined oil,2026-01-30,2184,169.51,7,1186.57
5034,212,maida,2026-01-30,2123,35.0,2,70.0
5029,202,sugar,2026-01-30,2024,290.77,9,2616.93
5003,206,dantkanti,2026-01-30,2064,56.88,9,511.92
5025,220,refined oil,2026-01-30,2202,230.78,8,1846.24
5040,209,nutrella,2026-01-30,2093,161.05,9,1449.45
5011,223,floor cleaner,2026-01-30,2234,290.66,5,1453.3
5015,215,maida,2026-01-30,2153,252.01,3,756.03
5013,209,energy drink,2026-01-30,2093,126.0,8,1008.0
5014,208,milk powder,2026-01-30,2084,24.86,9,223.74
5029,215,clinic plus,2026-01-30,2153,135.17,8,1081.36
5017,220,spices mix,2026-01-30,2202,163.6,10,1636.0
5019,205,fruit juice,2026-01-30,2054,25.14,5,125.7
5028,220,besan,2026-01-30,2203,95.77,2,191.54
5011,206,quaker oats,2026-01-30,2062,149.4,6,896.4
5009,214,cooking salt,2026-01-30,2140,63.14,1,63.14
5019,213,nutrella,2026-01-30,2133,187.98,9,1691.82
5007,234,quaker oats,2026-01-30,2342,191.84,2,383.68
5028,232,quaker oats,2026-01-30,2323,55.27,5,276.35
5039,215,sugar,2026-01-30,2151,29.09,1,29.09
5007,210,butter,2026-01-30,2101,156.3,6,937.8
5012,233,toothpaste,2026-01-30,2332,100.25,4,401.0
5031,224,quaker oats,2026-01-30,2242,268.82,8,2150.56
5015,216,fruit juice,2026-01-30,2164,109.79,8,878.32
5012,205,toothpaste,2026-01-30,2050,277.36,9,2496.24
5008,240,dish soap,2026-01-30,2404,207.83,7,1454.81
5038,236,dish soap,2026-01-30,2364,149.27,3,447.81
5007,229,refined oil,2026-01-30,2290,268.55,3,805.65
5022,219,spices mix,2026-01-30,2193,24.15,9,217.35
5012,203,clinic plus,2026-01-30,2032,225.6,10,2256.0
5024,204,energy drink,2026-01-30,2043,208.84,1,208.84
5012,207,toothpaste,2026-01-30,2072,42.37,4,169.48
5016,239,clinic plus,2026-01-30,2392,147.47,10,1474.7
5029,224,fruit juice,2026-01-30,2243,189.42,6,1136.52
5041,222,quaker oats,2026-01-30,2221,68.42,4,273.68
5012,228,nutrella,2026-01-30,2284,182.45,4,729.8
5020,239,toothpaste,2026-01-30,2393,149.73,8,1197.84
5023,220,sugar,2026-01-30,2204,48.85,9,439.65
5033,204,milk powder,2026-01-30,2042,148.0,1,148.0
5032,216,butter,2026-01-30,2162,73.76,7,516.32
5031,236,floor cleaner,2026-01-30,2361,42.47,4,169.88
5004,229,nutrella,2026-01-30,2290,185.82,9,1672.38
5005,216,refined oil,2026-01-30,2160,93.73,9,843.57
5011,219,toothpaste,2026-01-30,2194,60.69,3,182.07
5028,205,floor cleaner,2026-01-30,2054,223.54,9,2011.86
5042,230,quaker oats,2026-01-30,2302,161.19,1,161.19
5006,204,refined oil,2026-01-30,2040,72.75,10,727.5
5009,203,milk powder,2026-01-30,2033,162.05,9,1458.45
5005,221,spices mix,2026-01-30,2214,164.55,9,1480.95
5011,224,fruit juice,2026-01-30,2241,237.1,1,237.1
5001,215,nutrella,2026-01-30,2153,32.04,5,160.2
5014,213,clinic plus,2026-01-30,2131,66.19,7,463.33
5007,238,butter,2026-01-30,2382,165.28,1,165.28
5014,229,sugar,2026-01-30,2290,258.96,5,1294.8
5033,214,sugar,2026-01-30,2142,93.39,4,373.56
5037,232,quaker oats,2026-01-30,2324,191.14,4,764.56
5035,215,spices mix,2026-01-30,2153,49.52,6,297.12
5014,240,quaker oats,2026-01-30,2400,82.57,5,412.85
5022,215,shampoo,2026-01-30,2150,98.78,2,197.56
5002,207,maida,2026-01-30,2073,179.03,6,1074.18
5024,204,toothpaste,2026-01-30,2044,68.85,1,68.85
5005,223,spices mix,2026-01-30,2230,234.83,6,1408.98
5006,201,besan,2026-01-30,2013,24.09,5,120.45
5005,219,fruit juice,2026-01-30,2194,131.97,6,791.82
5002,234,clinic plus,2026-01-30,2341,85.08,7,595.56
5027,234,shampoo,2026-01-30,2344,41.86,5,209.3
5043,222,refined oil,2026-01-30,2221,200.88,7,1406.16
5031,211,refined oil,2026-01-30,2113,273.76,3,821.28
5010,215,energy drink,2026-01-30,2151,93.49,6,560.94
5010,209,energy drink,2026-01-30,2091,64.69,8,517.52
5002,238,coffee powder,2026-01-30,2381,251.11,10,2511.1
5044,204,refined oil,2026-01-30,2044,39.23,6,235.38
5004,205,dantkanti,2026-01-30,2051,86.32,1,86.32
5035,219,dish soap,2026-01-30,2192,218.63,1,218.63
5010,207,coffee powder,2026-01-30,2074,70.98,8,567.84
5022,214,clinic plus,2026-01-30,2143,287.94,7,2015.58
5001,221,spices mix,2026-01-30,2210,218.67,2,437.34
5023,206,milk powder,2026-01-30,2060,213.92,10,2139.2
5003,201,energy drink,2026-01-30,2010,196.93,10,1969.3
5042,231,floor cleaner,2026-01-30,2310,235.14,9,2116.26
5024,234,floor cleaner,2026-01-30,2344,221.67,10,2216.7
5006,230,fruit juice,2026-01-30,2303,291.04,7,2037.28
5017,207,floor cleaner,2026-01-30,2074,191.98,6,1151.88
5031,210,energy drink,2026-01-30,2101,184.07,2,368.14
5006,235,butter,2026-01-30,2350,143.46,1,143.46
5035,218,refined oil,2026-01-30,2180,46.54,6,279.24
5013,216,besan,2026-01-30,2164,132.28,8,1058.24
5004,213,clinic plus,2026-01-30,2133,109.63,2,219.26
5035,209,coffee powder,2026-01-30,2091,149.82,3,449.46
5010,215,floor cleaner,2026-01-30,2153,66.5,6,399.0
5012,223,butter,2026-01-30,2234,130.18,8,1041.44
5036,218,shampoo,2026-01-30,2181,163.89,8,1311.12
5029,228,energy drink,2026-01-30,2284,231.4,9,2082.6
5026,211,dantkanti,2026-01-30,2114,33.47,3,100.41
5017,202,cooking salt,2026-01-30,2021,52.27,4,209.08
5025,236,refined oil,2026-01-30,2362,285.09,10,2850.9
5008,209,energy drink,2026-01-30,2092,36.7,8,293.6
5041,210,besan,2026-01-30,2104,97.19,4,388.76
5011,225,maida,2026-01-30,2254,227.2,7,1590.4
5024,207,maida,2026-01-30,2071,101.92,1,101.92
5016,226,clinic plus,2026-01-30,2262,215.17,9,1936.53
5026,209,floor cleaner,2026-01-30,2091,226.8,4,907.2
5045,212,besan,2026-01-30,2124,78.13,8,625.04
5045,203,spices mix,2026-01-30,2032,243.12,1,243.12
5027,227,nutrella,2026-01-30,2271,136.1,8,1088.8
5020,208,milk powder,2026-01-30,2081,283.93,7,1987.51
5014,205,besan,2026-01-30,2054,142.08,3,426.24
5015,227,maida,2026-01-30,2272,220.51,3,661.53
5041,217,fruit juice,2026-01-30,2174,224.14,9,2017.26
5012,201,floor cleaner,2026-01-30,2013,124.59,3,373.77
5034,237,cooking salt,2026-01-30,2370,291.0,5,1455.0
5036,210,maida,2026-01-30,2101,198.26,2,396.52
5009,207,refined oil,2026-01-30,2071,249.56,4,998.24
5004,203,toothpaste,2026-01-30,2030,24.42,9,219.78
5027,218,refined oil,2026-01-30,2182,162.32,3,486.96
5028,238,quaker oats,2026-01-30,2381,59.37,5,296.85
5016,238,fruit juice,2026-01-30,2384,147.72,9,1329.48
5021,223,maida,2026-01-30,2230,89.59,2,179.18
5017,215,milk powder,2026-01-30,2153,253.22,9,2278.98
5043,206,floor cleaner,2026-01-30,2062,142.62,9,1283.58
5023,237,clinic plus,2026-01-30,2371,131.0,9,1179.0
5037,201,maida,2026-01-30,2012,168.81,7,1181.67
5045,201,dantkanti,2026-01-30,2013,26.05,3,78.15
5006,212,shampoo,2026-01-30,2124,168.04,9,1512.36
5007,207,refined oil,2026-01-30,2070,224.23,10,2242.3
5008,222,dantkanti,2026-01-30,2224,195.51,7,1368.57
5010,208,spices mix,2026-01-30,2081,191.19,7,1338.33
5004,216,fruit juice,2026-01-30,2164,165.84,7,1160.88
5002,228,refined oil,2026-01-30,2283,112.91,2,225.82
5006,220,toothpaste,2026-01-30,2201,233.2,1,233.2
